time	1-tT	1-T
2021-12-09T08:14:18.585Z	1200	485
2021-12-09T08:14:38.594Z	1200	490
2021-12-09T08:14:58.605Z	1200	496
2021-12-09T08:15:18.618Z	1200	502
2021-12-09T08:15:38.629Z	1200	509
2021-12-09T08:15:58.641Z	1200	514
2021-12-09T08:16:18.652Z	1200	520
2021-12-09T08:16:38.662Z	1200	525
2021-12-09T08:16:58.663Z	1200	531
2021-12-09T08:17:18.665Z	1200	537
2021-12-09T08:17:38.665Z	1200	542
2021-12-09T08:17:58.668Z	1200	547
2021-12-09T08:18:18.670Z	1200	552
2021-12-09T08:18:38.679Z	1200	559
2021-12-09T08:18:58.682Z	1200	564
2021-12-09T08:19:18.686Z	1200	568
2021-12-09T08:19:38.694Z	1200	574
2021-12-09T08:19:58.707Z	1200	579
2021-12-09T08:20:18.712Z	1200	585
2021-12-09T08:20:38.725Z	1200	591
2021-12-09T08:20:58.739Z	1200	595
2021-12-09T08:21:18.742Z	1200	600
2021-12-09T08:21:38.755Z	1200	606
2021-12-09T08:21:58.766Z	1200	611
2021-12-09T08:22:18.766Z	1200	617
2021-12-09T08:22:38.769Z	1200	622
2021-12-09T08:22:58.769Z	1200	626
2021-12-09T08:23:18.779Z	1200	631
2021-12-09T08:23:38.793Z	1200	636
2021-12-09T08:23:58.805Z	1200	640
2021-12-09T08:24:18.814Z	1200	646
2021-12-09T08:24:38.827Z	1200	652
2021-12-09T08:24:58.842Z	1200	657
2021-12-09T08:25:18.848Z	1200	661
2021-12-09T08:25:38.861Z	1200	666
2021-12-09T08:25:58.870Z	1200	671
2021-12-09T08:26:18.874Z	1200	676
2021-12-09T08:26:38.876Z	1200	681
2021-12-09T08:26:58.876Z	1200	685
2021-12-09T08:27:18.889Z	1200	689
2021-12-09T08:27:38.894Z	1200	694
2021-12-09T08:27:58.901Z	1200	700
2021-12-09T08:28:18.901Z	1200	704
2021-12-09T08:28:38.901Z	1200	708
2021-12-09T08:28:58.906Z	1200	713
2021-12-09T08:29:18.921Z	1200	717
2021-12-09T08:29:38.924Z	1200	722
2021-12-09T08:29:58.939Z	1200	727
2021-12-09T08:30:18.951Z	1200	731
2021-12-09T08:30:38.953Z	1200	735
2021-12-09T08:30:58.953Z	1200	740
2021-12-09T08:31:18.955Z	1200	745
2021-12-09T08:31:38.963Z	1200	749
2021-12-09T08:31:58.976Z	1200	754
2021-12-09T08:32:18.991Z	1200	758
2021-12-09T08:32:39.000Z	1200	763
2021-12-09T08:32:59.003Z	1200	766
2021-12-09T08:33:19.019Z	1200	771
2021-12-09T08:33:39.029Z	1200	776
2021-12-09T08:33:59.037Z	1200	781
2021-12-09T08:34:19.044Z	1200	784
2021-12-09T08:34:39.049Z	1200	788
2021-12-09T08:34:59.052Z	1200	792
2021-12-09T08:35:19.065Z	1200	797
2021-12-09T08:35:39.066Z	1200	802
2021-12-09T08:35:59.081Z	1200	806
2021-12-09T08:36:19.092Z	1200	809
2021-12-09T08:36:39.097Z	1200	813
2021-12-09T08:36:59.110Z	1200	817
2021-12-09T08:37:19.111Z	1200	822
2021-12-09T08:37:39.119Z	1200	826
2021-12-09T08:37:59.124Z	1200	831
2021-12-09T08:38:19.127Z	1200	834
2021-12-09T08:38:39.140Z	1200	838
2021-12-09T08:38:59.141Z	1200	842
2021-12-09T08:39:19.144Z	1200	846
2021-12-09T08:39:39.158Z	1200	850
2021-12-09T08:39:59.172Z	1200	853
2021-12-09T08:40:19.185Z	1200	858
2021-12-09T08:40:39.191Z	1200	862
2021-12-09T08:40:59.199Z	1200	866
2021-12-09T08:41:19.206Z	1200	871
2021-12-09T08:41:39.219Z	1200	875
2021-12-09T08:41:59.226Z	1200	879
2021-12-09T08:42:19.231Z	1200	883
2021-12-09T08:42:39.238Z	1200	886
2021-12-09T08:42:59.239Z	1200	890
2021-12-09T08:43:19.250Z	1200	894
2021-12-09T08:43:39.260Z	1200	899
2021-12-09T08:43:59.266Z	1200	902
2021-12-09T08:44:19.282Z	1200	906
2021-12-09T08:44:39.292Z	1200	909
2021-12-09T08:44:59.298Z	1200	912
2021-12-09T08:45:19.306Z	1200	917
2021-12-09T08:45:39.319Z	1200	920
2021-12-09T08:45:59.326Z	1200	924
2021-12-09T08:46:42.878Z	1200	932
2021-12-09T08:47:02.879Z	1200	935
2021-12-09T08:47:22.893Z	1200	938
2021-12-09T08:47:42.896Z	1200	942
2021-12-09T08:48:02.909Z	1200	946
2021-12-09T08:48:22.917Z	1200	950
2021-12-09T08:48:42.925Z	1200	953
2021-12-09T08:49:02.933Z	1200	956
2021-12-09T08:49:22.936Z	1200	959
2021-12-09T08:49:42.939Z	1200	962
2021-12-09T08:50:02.946Z	1200	965
2021-12-09T08:50:22.952Z	1200	970
2021-12-09T08:50:42.954Z	1200	973
2021-12-09T08:51:02.956Z	1200	975
2021-12-09T08:51:22.966Z	1200	978
2021-12-09T08:51:42.976Z	1200	982
2021-12-09T08:52:02.981Z	1200	986
2021-12-09T08:52:22.990Z	1200	989
2021-12-09T08:52:42.992Z	1200	993
2021-12-09T08:53:03.002Z	1200	996
2021-12-09T08:53:23.009Z	1200	999
2021-12-09T08:53:43.020Z	1200	1002
2021-12-09T08:54:03.032Z	1200	1005
2021-12-09T08:54:23.033Z	1200	1009
2021-12-09T08:54:43.044Z	1200	1012
2021-12-09T08:55:03.058Z	1200	1014
2021-12-09T08:55:23.064Z	1200	1018
2021-12-09T08:55:43.078Z	1200	1021
2021-12-09T08:56:03.088Z	1200	1024
2021-12-09T08:56:23.104Z	1200	1028
2021-12-09T08:56:43.116Z	1200	1031
2021-12-09T08:57:03.115Z	1200	1034
2021-12-09T08:57:23.122Z	1200	1036
2021-12-09T08:57:43.127Z	1200	1040
2021-12-09T08:58:03.142Z	1200	1044
2021-12-09T08:58:23.151Z	1200	1047
2021-12-09T08:58:43.161Z	1200	1050
2021-12-09T08:59:03.165Z	1200	1052
2021-12-09T08:59:23.164Z	1200	1056
2021-12-09T08:59:43.173Z	1200	1059
2021-12-09T09:00:03.173Z	1200	1063
2021-12-09T09:00:23.188Z	1200	1066
2021-12-09T09:00:43.195Z	1200	1069
2021-12-09T09:01:03.202Z	1200	1072
2021-12-09T09:01:23.203Z	1200	1074
2021-12-09T09:01:43.204Z	1200	1077
